violation_id,restaurant_id,inspection_id,violation_type,severity,description,date,corrected,correction_date,days_to_correction
4302,732,33,Documentation,Critical,Violation description for 4302,2024-11-23,0,2025-05-19,177.0
4303,231,1900,Equipment Maintenance,Critical,Violation description for 4303,2024-10-26,1,2025-05-04,190.0
4304,704,3289,Food Storage,Serious,Violation description for 4304,2024-06-06,0,2025-05-07,335.0
4305,143,3497,Equipment Maintenance,Minor,Violation description for 4305,2024-11-05,0,,
4306,752,1322,Documentation,Critical,Violation description for 4306,2024-10-11,0,2025-05-13,214.0
4307,764,4072,Food Temperature,Serious,Violation description for 4307,2025-04-04,1,,
4308,748,8165,Cross Contamination,Minor,Violation description for 4308,2025-03-18,1,2025-05-11,54.0
4309,122,1808,Food Storage,Serious,Violation description for 4309,2024-06-30,1,2025-05-18,322.0
4310,531,8706,Food Storage,Minor,Violation description for 4310,2024-11-30,1,2025-05-27,178.0
4311,291,3725,Employee Hygiene,Critical,Violation description for 4311,2024-11-15,1,2025-05-19,185.0
4312,830,6608,Documentation,Serious,Violation description for 4312,2024-06-11,1,2025-05-03,326.0
4313,877,8012,Cross Contamination,Minor,Violation description for 4313,2024-08-30,0,2025-05-15,258.0
4314,243,6161,Sanitation,Minor,Violation description for 4314,2025-02-02,1,2025-05-04,91.0
4315,925,1865,Equipment Maintenance,Minor,Violation description for 4315,2024-07-11,1,,
4316,122,7106,Pest Control,Minor,Violation description for 4316,2024-10-12,1,,
4317,210,2180,Pest Control,Minor,Violation description for 4317,2025-03-18,0,2025-05-26,69.0
4318,452,9685,Pest Control,Serious,Violation description for 4318,2024-08-13,0,2025-05-24,284.0
4319,584,8028,Sanitation,Serious,Violation description for 4319,2025-03-05,1,,
4320,402,9018,Documentation,Critical,Violation description for 4320,2025-03-21,1,2025-05-26,66.0
4321,579,6133,Employee Hygiene,Serious,Violation description for 4321,2025-05-27,0,2025-05-08,-19.0
4322,166,6585,Documentation,Serious,Violation description for 4322,2024-10-20,0,2025-05-26,218.0
4323,905,44,Cross Contamination,Critical,Violation description for 4323,2025-05-12,0,,
4324,953,6615,Pest Control,Critical,Violation description for 4324,2024-09-17,0,2025-05-27,252.0
4325,487,7375,Food Storage,Critical,Violation description for 4325,2025-05-08,0,,
4326,833,3527,Documentation,Serious,Violation description for 4326,2025-02-09,0,2025-05-07,87.0
4327,364,2972,Equipment Maintenance,Serious,Violation description for 4327,2024-06-10,1,2025-05-24,348.0
4328,324,6606,Documentation,Minor,Violation description for 4328,2024-11-18,1,2025-05-02,165.0
4329,831,6193,Cross Contamination,Critical,Violation description for 4329,2024-06-06,1,2025-05-22,350.0
4330,329,9022,Food Storage,Critical,Violation description for 4330,2025-04-07,1,2025-05-05,28.0
4331,51,3341,Cross Contamination,Critical,Violation description for 4331,2025-04-19,0,,
4332,927,7406,Pest Control,Minor,Violation description for 4332,2025-05-05,1,2025-05-28,23.0
4333,342,7567,Employee Hygiene,Critical,Violation description for 4333,2025-01-06,1,2025-05-03,117.0
4334,799,7321,Employee Hygiene,Critical,Violation description for 4334,2025-01-19,1,2025-05-19,120.0
4335,295,2392,Documentation,Minor,Violation description for 4335,2024-11-01,1,2025-05-05,185.0
4336,567,3428,Equipment Maintenance,Serious,Violation description for 4336,2024-06-16,0,2025-05-28,346.0
4337,6,5785,Equipment Maintenance,Minor,Violation description for 4337,2024-08-02,1,2025-05-22,293.0
4338,991,6049,Pest Control,Critical,Violation description for 4338,2024-10-22,0,,
4339,305,2967,Employee Hygiene,Minor,Violation description for 4339,2024-07-15,1,,
4340,660,5250,Documentation,Critical,Violation description for 4340,2024-10-25,0,2025-05-16,203.0
4341,858,5428,Documentation,Serious,Violation description for 4341,2025-04-04,0,2025-04-30,26.0
4342,411,5997,Documentation,Critical,Violation description for 4342,2024-10-17,1,2025-05-21,216.0
4343,317,9019,Food Storage,Critical,Violation description for 4343,2024-12-13,0,2025-05-18,156.0
4344,105,4838,Cross Contamination,Serious,Violation description for 4344,2024-10-18,0,2025-05-27,221.0
4345,992,739,Sanitation,Minor,Violation description for 4345,2025-03-01,0,2025-05-06,66.0
4346,84,3729,Food Temperature,Critical,Violation description for 4346,2024-10-23,1,2025-05-22,211.0
4347,593,37,Sanitation,Critical,Violation description for 4347,2024-10-30,0,,
4348,545,4684,Food Temperature,Critical,Violation description for 4348,2024-07-23,1,2025-05-02,283.0
4349,296,587,Equipment Maintenance,Serious,Violation description for 4349,2024-09-05,1,,
4350,809,8414,Employee Hygiene,Minor,Violation description for 4350,2024-06-06,1,2025-05-05,333.0
4351,590,8623,Employee Hygiene,Serious,Violation description for 4351,2024-08-20,0,2025-05-06,259.0
4352,412,88,Food Temperature,Critical,Violation description for 4352,2024-10-26,1,,
4353,947,8559,Sanitation,Serious,Violation description for 4353,2025-01-14,1,2025-05-19,125.0
4354,750,4770,Documentation,Minor,Violation description for 4354,2024-11-22,1,,
4355,208,499,Cross Contamination,Minor,Violation description for 4355,2025-05-29,0,2025-05-24,-5.0
4356,852,5358,Sanitation,Serious,Violation description for 4356,2025-04-19,1,2025-05-02,13.0
4357,323,3515,Pest Control,Serious,Violation description for 4357,2024-12-26,1,2025-05-14,139.0
4358,233,9442,Pest Control,Minor,Violation description for 4358,2024-12-19,1,2025-05-16,148.0
4359,498,6549,Equipment Maintenance,Serious,Violation description for 4359,2025-03-16,1,2025-05-29,74.0
4360,242,3831,Equipment Maintenance,Critical,Violation description for 4360,2025-04-16,1,2025-05-22,36.0
4361,455,8307,Employee Hygiene,Minor,Violation description for 4361,2024-09-23,0,2025-05-26,245.0
4362,50,1746,Documentation,Critical,Violation description for 4362,2024-08-14,0,,
4363,384,362,Food Temperature,Serious,Violation description for 4363,2025-02-03,1,2025-05-05,91.0
4364,640,5653,Food Storage,Serious,Violation description for 4364,2025-03-22,0,2025-05-17,56.0
4365,837,283,Food Storage,Minor,Violation description for 4365,2025-01-01,0,2025-05-28,147.0
4366,165,6741,Cross Contamination,Minor,Violation description for 4366,2024-11-17,1,2025-05-10,174.0
4367,547,4625,Employee Hygiene,Minor,Violation description for 4367,2025-01-22,1,2025-05-14,112.0
4368,860,3819,Food Temperature,Minor,Violation description for 4368,2024-10-27,0,2025-05-26,211.0
4369,620,231,Cross Contamination,Minor,Violation description for 4369,2024-09-14,1,2025-05-03,231.0
4370,616,239,Pest Control,Critical,Violation description for 4370,2024-06-16,1,2025-05-20,338.0
4371,588,5921,Sanitation,Minor,Violation description for 4371,2024-12-04,1,,
4372,120,7160,Food Storage,Minor,Violation description for 4372,2025-02-25,0,,
4373,431,3141,Food Storage,Critical,Violation description for 4373,2025-05-27,1,,
4374,986,2221,Food Temperature,Critical,Violation description for 4374,2025-01-27,1,2025-05-26,119.0
4375,905,2335,Documentation,Serious,Violation description for 4375,2024-07-12,0,,
4376,486,8471,Cross Contamination,Critical,Violation description for 4376,2024-06-13,0,2025-05-11,332.0
4377,978,6830,Documentation,Minor,Violation description for 4377,2024-09-10,0,2025-04-30,232.0
4378,605,2071,Pest Control,Serious,Violation description for 4378,2024-06-26,0,,
4379,661,2876,Pest Control,Serious,Violation description for 4379,2024-08-29,0,,
4380,654,1581,Food Temperature,Minor,Violation description for 4380,2025-02-27,0,,
4381,903,1710,Documentation,Minor,Violation description for 4381,2025-02-04,1,2025-05-23,108.0
4382,494,873,Employee Hygiene,Serious,Violation description for 4382,2024-06-24,0,2025-05-21,331.0
4383,778,4046,Employee Hygiene,Serious,Violation description for 4383,2025-03-23,0,,
4384,443,4963,Employee Hygiene,Critical,Violation description for 4384,2024-07-04,1,2025-05-19,319.0
4385,110,602,Food Storage,Minor,Violation description for 4385,2025-05-28,0,,
4386,767,3668,Food Storage,Minor,Violation description for 4386,2024-10-29,1,2025-05-09,192.0
4387,230,9862,Employee Hygiene,Serious,Violation description for 4387,2024-12-25,0,2025-05-26,152.0
4388,7,6353,Documentation,Critical,Violation description for 4388,2024-11-22,0,,
4389,589,8341,Documentation,Serious,Violation description for 4389,2025-05-27,1,2025-05-27,0.0
4390,3,5591,Sanitation,Serious,Violation description for 4390,2025-02-06,1,2025-05-15,98.0
4391,349,9540,Equipment Maintenance,Critical,Violation description for 4391,2024-10-30,1,,
4392,175,2682,Employee Hygiene,Serious,Violation description for 4392,2025-02-22,1,2025-05-11,78.0
4393,608,2527,Sanitation,Minor,Violation description for 4393,2024-12-05,0,,
4394,959,2955,Food Storage,Critical,Violation description for 4394,2025-03-17,0,2025-05-09,53.0
4395,705,8429,Sanitation,Minor,Violation description for 4395,2024-07-27,1,2025-05-16,293.0
4396,104,2925,Pest Control,Critical,Violation description for 4396,2024-06-01,0,2025-05-23,356.0
4397,239,5067,Food Storage,Serious,Violation description for 4397,2024-06-25,1,,
4398,641,7468,Employee Hygiene,Serious,Violation description for 4398,2024-12-26,1,,
4399,169,3817,Cross Contamination,Critical,Violation description for 4399,2024-10-16,0,2025-05-10,206.0
4400,677,7831,Equipment Maintenance,Minor,Violation description for 4400,2024-07-21,1,,
4401,625,71,Pest Control,Serious,Violation description for 4401,2024-12-07,0,2025-05-14,158.0
4402,836,7250,Pest Control,Serious,Violation description for 4402,2025-01-06,1,2025-05-07,121.0
4403,578,6624,Documentation,Critical,Violation description for 4403,2025-02-15,0,,
4404,721,3781,Food Temperature,Critical,Violation description for 4404,2024-06-04,0,2025-05-18,348.0
4405,616,2394,Food Temperature,Critical,Violation description for 4405,2025-03-25,0,,
4406,41,2430,Equipment Maintenance,Minor,Violation description for 4406,2024-12-27,1,2025-05-19,143.0
4407,141,5758,Pest Control,Minor,Violation description for 4407,2024-09-26,0,2025-05-04,220.0
4408,868,7318,Documentation,Serious,Violation description for 4408,2025-04-12,0,2025-05-03,21.0
4409,518,5419,Employee Hygiene,Minor,Violation description for 4409,2025-03-07,1,2025-05-11,65.0
4410,321,5281,Food Temperature,Critical,Violation description for 4410,2025-05-26,0,2025-05-04,-22.0
4411,360,3486,Equipment Maintenance,Minor,Violation description for 4411,2024-11-30,0,2025-05-12,163.0
4412,211,5321,Sanitation,Serious,Violation description for 4412,2024-10-29,1,2025-05-06,189.0
4413,783,7440,Food Temperature,Minor,Violation description for 4413,2024-06-11,1,,
4414,585,5534,Equipment Maintenance,Serious,Violation description for 4414,2025-02-08,1,2025-05-22,103.0
4415,401,8276,Food Storage,Serious,Violation description for 4415,2025-01-04,1,,
4416,81,5068,Sanitation,Serious,Violation description for 4416,2025-05-05,0,2025-05-03,-2.0
4417,536,4272,Pest Control,Minor,Violation description for 4417,2024-11-15,1,2025-05-16,182.0
4418,802,4407,Documentation,Critical,Violation description for 4418,2024-09-27,1,2025-05-08,223.0
4419,469,1073,Food Temperature,Serious,Violation description for 4419,2024-12-19,1,2025-05-04,136.0
4420,602,6550,Food Storage,Critical,Violation description for 4420,2024-08-09,0,,
4421,532,9686,Equipment Maintenance,Critical,Violation description for 4421,2024-07-10,0,2025-05-06,300.0
4422,118,1969,Pest Control,Minor,Violation description for 4422,2024-12-03,1,2025-05-05,153.0
4423,476,7546,Sanitation,Critical,Violation description for 4423,2024-12-07,0,2025-05-03,147.0
4424,525,767,Food Storage,Minor,Violation description for 4424,2024-06-29,0,2025-05-24,329.0
4425,662,5510,Food Temperature,Minor,Violation description for 4425,2025-03-28,1,2025-05-05,38.0
4426,57,8349,Sanitation,Minor,Violation description for 4426,2025-05-17,0,2025-05-26,9.0
4427,848,1508,Equipment Maintenance,Minor,Violation description for 4427,2025-01-08,1,,
4428,133,1127,Cross Contamination,Critical,Violation description for 4428,2024-11-04,0,2025-05-08,185.0
4429,674,5565,Documentation,Minor,Violation description for 4429,2025-02-06,0,2025-05-01,84.0
4430,502,2277,Equipment Maintenance,Critical,Violation description for 4430,2025-01-26,1,2025-05-16,110.0
4431,295,9382,Employee Hygiene,Minor,Violation description for 4431,2024-07-07,1,2025-05-23,320.0
4432,736,7153,Equipment Maintenance,Critical,Violation description for 4432,2024-11-25,1,2025-05-02,158.0
4433,758,4462,Food Temperature,Minor,Violation description for 4433,2025-03-09,1,2025-05-19,71.0
4434,31,5996,Pest Control,Critical,Violation description for 4434,2025-01-22,0,2025-05-27,125.0
4435,99,7262,Equipment Maintenance,Serious,Violation description for 4435,2025-04-22,1,2025-05-07,15.0
4436,798,8887,Cross Contamination,Serious,Violation description for 4436,2024-06-13,1,2025-05-06,327.0
4437,992,687,Pest Control,Minor,Violation description for 4437,2024-07-23,1,2025-05-01,282.0
4438,356,7228,Equipment Maintenance,Critical,Violation description for 4438,2024-08-20,1,2025-05-10,263.0
4439,319,9417,Sanitation,Minor,Violation description for 4439,2024-10-22,0,2025-05-02,192.0
4440,380,8057,Food Temperature,Critical,Violation description for 4440,2025-02-12,1,2025-05-09,86.0
4441,966,701,Sanitation,Minor,Violation description for 4441,2024-07-11,1,2025-05-28,321.0
4442,211,4106,Documentation,Critical,Violation description for 4442,2024-09-01,1,,
4443,554,1718,Cross Contamination,Critical,Violation description for 4443,2025-04-10,1,,
4444,738,8154,Pest Control,Critical,Violation description for 4444,2024-10-25,1,,
4445,990,5116,Cross Contamination,Critical,Violation description for 4445,2024-06-14,1,,
4446,517,2510,Equipment Maintenance,Minor,Violation description for 4446,2025-01-11,0,2025-05-06,115.0
4447,593,891,Employee Hygiene,Serious,Violation description for 4447,2024-09-22,0,2025-05-22,242.0
4448,533,9742,Food Temperature,Minor,Violation description for 4448,2025-03-18,1,,
4449,887,7014,Food Storage,Critical,Violation description for 4449,2024-10-15,1,,
4450,379,7262,Food Storage,Minor,Violation description for 4450,2025-05-27,0,2025-05-12,-15.0
4451,236,2670,Sanitation,Serious,Violation description for 4451,2025-03-06,0,,
4452,649,4453,Food Storage,Serious,Violation description for 4452,2024-11-29,0,2025-05-10,162.0
4453,281,7117,Employee Hygiene,Minor,Violation description for 4453,2024-12-09,1,2025-05-19,161.0
4454,727,5304,Cross Contamination,Minor,Violation description for 4454,2024-07-26,0,2025-05-03,281.0
4455,363,8121,Equipment Maintenance,Minor,Violation description for 4455,2024-06-04,1,2025-05-09,339.0
4456,521,8502,Food Storage,Critical,Violation description for 4456,2024-09-03,1,2025-05-15,254.0
4457,770,2300,Pest Control,Serious,Violation description for 4457,2024-07-06,0,,
4458,481,921,Cross Contamination,Minor,Violation description for 4458,2024-06-08,0,,
4459,708,2874,Food Storage,Serious,Violation description for 4459,2025-01-29,1,2025-05-27,118.0
4460,604,7247,Employee Hygiene,Critical,Violation description for 4460,2024-07-17,1,2025-05-08,295.0
4461,234,5290,Sanitation,Serious,Violation description for 4461,2024-06-03,0,2025-05-29,360.0
4462,693,7059,Employee Hygiene,Minor,Violation description for 4462,2025-04-08,1,2025-05-20,42.0
4463,478,7617,Employee Hygiene,Critical,Violation description for 4463,2024-08-19,1,2025-05-17,271.0
4464,302,9231,Cross Contamination,Serious,Violation description for 4464,2025-05-09,0,,
4465,696,4911,Equipment Maintenance,Critical,Violation description for 4465,2025-01-15,1,,
4466,699,5908,Employee Hygiene,Serious,Violation description for 4466,2025-02-11,1,,
4467,633,1524,Equipment Maintenance,Serious,Violation description for 4467,2024-12-02,1,,
4468,496,1510,Employee Hygiene,Serious,Violation description for 4468,2024-09-10,1,2025-05-21,253.0
4469,898,6433,Equipment Maintenance,Critical,Violation description for 4469,2024-09-27,1,2025-05-11,226.0
4470,922,2722,Equipment Maintenance,Serious,Violation description for 4470,2024-06-05,0,2025-05-08,337.0
4471,76,4310,Cross Contamination,Critical,Violation description for 4471,2025-05-24,1,2025-05-20,-4.0
4472,368,4764,Cross Contamination,Serious,Violation description for 4472,2024-07-26,1,2025-05-11,289.0
4473,150,9585,Documentation,Critical,Violation description for 4473,2024-10-05,0,2025-05-09,216.0
4474,164,9552,Sanitation,Serious,Violation description for 4474,2024-06-08,1,2025-05-18,344.0
4475,647,3729,Cross Contamination,Serious,Violation description for 4475,2024-08-25,0,2025-05-26,274.0
4476,390,1356,Food Storage,Serious,Violation description for 4476,2025-05-23,1,2025-05-19,-4.0
4477,691,7397,Equipment Maintenance,Critical,Violation description for 4477,2024-08-15,0,2025-05-01,259.0
4478,463,4340,Food Storage,Minor,Violation description for 4478,2024-11-06,0,2025-05-21,196.0
4479,73,4560,Pest Control,Minor,Violation description for 4479,2024-09-15,0,2025-05-17,244.0
4480,460,2565,Cross Contamination,Minor,Violation description for 4480,2025-04-13,1,,
4481,442,8178,Cross Contamination,Serious,Violation description for 4481,2025-04-03,1,,
4482,442,9505,Cross Contamination,Critical,Violation description for 4482,2024-10-16,1,2025-05-17,213.0
4483,531,8727,Cross Contamination,Serious,Violation description for 4483,2024-12-28,0,2025-05-27,150.0
4484,907,6359,Sanitation,Minor,Violation description for 4484,2025-05-08,0,,
4485,835,7068,Food Storage,Critical,Violation description for 4485,2025-04-25,0,2025-04-30,5.0
4486,829,8426,Food Temperature,Minor,Violation description for 4486,2024-10-23,1,2025-05-28,217.0
4487,88,878,Cross Contamination,Serious,Violation description for 4487,2024-12-17,1,,
4488,968,3147,Food Storage,Serious,Violation description for 4488,2024-11-26,1,,
4489,113,927,Documentation,Minor,Violation description for 4489,2025-03-11,1,,
4490,503,74,Food Storage,Serious,Violation description for 4490,2024-12-17,1,,
4491,285,7504,Documentation,Critical,Violation description for 4491,2025-03-19,0,,
4492,720,2,Sanitation,Critical,Violation description for 4492,2024-11-18,0,,
4493,671,8482,Food Temperature,Minor,Violation description for 4493,2024-12-18,1,2025-05-20,153.0
4494,48,6325,Pest Control,Minor,Violation description for 4494,2024-11-24,0,,
4495,411,2102,Sanitation,Serious,Violation description for 4495,2025-04-01,0,2025-05-01,30.0
4496,334,7206,Equipment Maintenance,Serious,Violation description for 4496,2024-07-15,0,2025-05-21,310.0
4497,24,5365,Food Storage,Serious,Violation description for 4497,2024-06-13,1,2025-05-25,346.0
4498,469,6612,Cross Contamination,Minor,Violation description for 4498,2024-09-24,0,2025-05-27,245.0
4499,940,2461,Employee Hygiene,Minor,Violation description for 4499,2024-08-23,1,2025-05-24,274.0
4500,947,2854,Equipment Maintenance,Critical,Violation description for 4500,2025-02-11,0,2025-05-28,106.0
4501,684,8397,Sanitation,Critical,Violation description for 4501,2024-06-17,1,2025-05-06,323.0
4502,521,187,Food Temperature,Serious,Violation description for 4502,2024-09-24,0,2025-05-22,240.0
4503,344,3041,Pest Control,Serious,Violation description for 4503,2025-01-21,0,2025-05-29,128.0
4504,293,1424,Pest Control,Critical,Violation description for 4504,2025-05-15,0,,
4505,144,5834,Pest Control,Critical,Violation description for 4505,2025-01-30,0,,
4506,495,1018,Cross Contamination,Critical,Violation description for 4506,2024-06-16,0,2025-05-04,322.0
4507,317,8836,Food Temperature,Serious,Violation description for 4507,2024-12-07,0,2025-05-09,153.0
4508,762,115,Food Storage,Critical,Violation description for 4508,2024-10-24,0,2025-05-09,197.0
4509,159,2807,Cross Contamination,Serious,Violation description for 4509,2024-12-14,0,2025-05-06,143.0
4510,971,7594,Cross Contamination,Critical,Violation description for 4510,2024-07-15,1,,
4511,873,138,Sanitation,Serious,Violation description for 4511,2025-01-11,1,,
4512,343,228,Food Storage,Serious,Violation description for 4512,2025-03-24,1,2025-05-21,58.0
4513,166,5394,Food Temperature,Serious,Violation description for 4513,2024-11-26,0,2025-05-27,182.0
4514,36,9118,Sanitation,Critical,Violation description for 4514,2024-07-28,0,,
4515,407,6209,Documentation,Serious,Violation description for 4515,2025-04-18,0,2025-05-17,29.0
4516,229,4295,Sanitation,Critical,Violation description for 4516,2025-05-06,1,2025-04-30,-6.0
4517,98,8044,Equipment Maintenance,Critical,Violation description for 4517,2025-03-04,0,,
4518,58,1924,Pest Control,Serious,Violation description for 4518,2025-04-26,1,2025-05-02,6.0
4519,185,2725,Documentation,Serious,Violation description for 4519,2024-09-10,0,2025-05-10,242.0
4520,291,8264,Food Storage,Serious,Violation description for 4520,2025-01-13,1,2025-05-20,127.0
4521,474,5265,Pest Control,Critical,Violation description for 4521,2024-06-06,0,2025-05-12,340.0
4522,647,3162,Pest Control,Minor,Violation description for 4522,2025-02-25,1,2025-05-06,70.0
4523,963,1510,Pest Control,Critical,Violation description for 4523,2024-08-13,0,2025-05-08,268.0
4524,367,5353,Food Storage,Critical,Violation description for 4524,2024-11-10,0,2025-05-04,175.0
4525,89,2279,Employee Hygiene,Critical,Violation description for 4525,2024-07-05,0,2025-05-14,313.0
4526,468,8661,Sanitation,Critical,Violation description for 4526,2024-06-06,0,,
4527,777,2536,Food Temperature,Serious,Violation description for 4527,2025-01-23,1,2025-05-10,107.0
4528,687,9051,Sanitation,Serious,Violation description for 4528,2024-07-31,0,2025-05-02,275.0
4529,364,8444,Documentation,Minor,Violation description for 4529,2024-09-26,1,2025-05-20,236.0
4530,138,955,Food Temperature,Serious,Violation description for 4530,2025-04-14,0,2025-05-05,21.0
4531,34,7151,Employee Hygiene,Serious,Violation description for 4531,2024-07-23,0,,
4532,353,5176,Food Temperature,Critical,Violation description for 4532,2024-11-10,0,2025-05-20,191.0
4533,199,6024,Cross Contamination,Critical,Violation description for 4533,2024-09-04,0,,
4534,921,1929,Pest Control,Serious,Violation description for 4534,2024-09-23,1,,
4535,638,2842,Sanitation,Serious,Violation description for 4535,2024-08-06,0,2025-05-23,290.0
4536,676,8672,Documentation,Serious,Violation description for 4536,2025-04-05,0,2025-05-09,34.0
4537,903,5283,Equipment Maintenance,Minor,Violation description for 4537,2024-08-25,1,2025-05-01,249.0
4538,12,3545,Equipment Maintenance,Serious,Violation description for 4538,2024-08-15,1,2025-05-13,271.0
4539,954,739,Documentation,Serious,Violation description for 4539,2025-02-26,0,,
4540,640,4099,Sanitation,Serious,Violation description for 4540,2024-10-12,1,2025-05-22,222.0
4541,789,6984,Equipment Maintenance,Minor,Violation description for 4541,2024-11-23,0,,
4542,134,2289,Pest Control,Serious,Violation description for 4542,2024-11-27,1,2025-05-20,174.0
4543,544,135,Pest Control,Minor,Violation description for 4543,2025-03-05,1,2025-05-13,69.0
4544,525,2054,Food Storage,Minor,Violation description for 4544,2025-01-22,0,2025-05-05,103.0
4545,176,7216,Food Storage,Serious,Violation description for 4545,2024-11-22,0,2025-05-23,182.0
4546,304,7991,Food Storage,Minor,Violation description for 4546,2024-08-12,1,,
4547,394,702,Pest Control,Serious,Violation description for 4547,2025-04-30,1,,
4548,580,178,Equipment Maintenance,Serious,Violation description for 4548,2024-10-28,0,,
4549,146,9229,Employee Hygiene,Minor,Violation description for 4549,2024-10-16,1,2025-05-12,208.0
4550,470,4186,Food Storage,Serious,Violation description for 4550,2024-09-22,0,2025-05-03,223.0
4551,976,4133,Pest Control,Critical,Violation description for 4551,2024-06-14,0,2025-05-24,344.0
4552,305,1987,Food Storage,Critical,Violation description for 4552,2024-09-01,1,2025-05-23,264.0
4553,24,2319,Pest Control,Minor,Violation description for 4553,2025-03-03,1,,
4554,770,7251,Employee Hygiene,Minor,Violation description for 4554,2024-06-16,1,2025-05-12,330.0
4555,49,1247,Food Temperature,Minor,Violation description for 4555,2024-10-27,0,2025-05-14,199.0
4556,332,208,Pest Control,Minor,Violation description for 4556,2025-01-08,0,2025-05-21,133.0
4557,889,5992,Documentation,Critical,Violation description for 4557,2025-03-26,1,,
4558,576,7791,Sanitation,Minor,Violation description for 4558,2024-08-19,1,2025-05-19,273.0
4559,777,7612,Food Temperature,Critical,Violation description for 4559,2025-03-17,1,2025-05-04,48.0
4560,956,1400,Pest Control,Critical,Violation description for 4560,2024-10-14,1,2025-05-15,213.0
4561,476,9222,Employee Hygiene,Serious,Violation description for 4561,2025-05-07,0,2025-05-15,8.0
4562,501,8931,Pest Control,Minor,Violation description for 4562,2025-02-15,0,,
4563,277,523,Equipment Maintenance,Minor,Violation description for 4563,2024-09-27,0,,
4564,461,1728,Pest Control,Minor,Violation description for 4564,2024-09-03,1,2025-05-04,243.0
4565,574,2524,Food Storage,Serious,Violation description for 4565,2025-02-08,0,,
4566,620,6237,Food Temperature,Minor,Violation description for 4566,2025-02-01,1,2025-05-10,98.0
4567,636,7649,Sanitation,Critical,Violation description for 4567,2024-09-13,1,2025-05-21,250.0
4568,631,4162,Equipment Maintenance,Serious,Violation description for 4568,2024-06-20,0,,
4569,42,9294,Cross Contamination,Serious,Violation description for 4569,2025-04-30,1,2025-05-24,24.0
4570,510,4093,Sanitation,Minor,Violation description for 4570,2025-04-26,0,,
4571,691,3089,Documentation,Serious,Violation description for 4571,2024-08-25,0,2025-05-12,260.0
4572,664,764,Employee Hygiene,Minor,Violation description for 4572,2024-08-17,0,2025-05-14,270.0
4573,391,70,Food Temperature,Serious,Violation description for 4573,2025-04-15,0,2025-05-05,20.0
4574,606,8983,Documentation,Serious,Violation description for 4574,2024-08-31,1,2025-05-05,247.0
4575,76,808,Employee Hygiene,Minor,Violation description for 4575,2024-09-17,0,,
4576,751,3022,Documentation,Minor,Violation description for 4576,2025-03-03,1,,
4577,179,1264,Documentation,Serious,Violation description for 4577,2025-04-17,1,2025-05-11,24.0
4578,296,3055,Food Temperature,Minor,Violation description for 4578,2024-07-07,1,2025-05-11,308.0
4579,876,5764,Documentation,Serious,Violation description for 4579,2024-06-04,0,,
4580,725,3945,Cross Contamination,Critical,Violation description for 4580,2024-11-26,0,,
4581,374,5770,Cross Contamination,Critical,Violation description for 4581,2024-12-29,0,2025-05-06,128.0
4582,700,1334,Food Temperature,Serious,Violation description for 4582,2025-04-16,1,2025-05-03,17.0
4583,434,9323,Pest Control,Critical,Violation description for 4583,2025-03-25,0,2025-05-12,48.0
4584,323,6171,Documentation,Serious,Violation description for 4584,2024-07-03,0,2025-05-18,319.0
4585,595,1314,Food Storage,Minor,Violation description for 4585,2025-03-04,1,,
4586,383,5807,Equipment Maintenance,Critical,Violation description for 4586,2024-06-20,0,2025-05-03,317.0
4587,530,6408,Food Temperature,Minor,Violation description for 4587,2024-08-31,1,2025-05-06,248.0
4588,153,8439,Employee Hygiene,Minor,Violation description for 4588,2024-06-29,1,,
4589,688,5089,Employee Hygiene,Critical,Violation description for 4589,2024-09-12,0,2025-05-28,258.0
4590,328,2366,Pest Control,Critical,Violation description for 4590,2024-08-21,0,2025-05-26,278.0
4591,130,5219,Documentation,Serious,Violation description for 4591,2024-06-08,0,2025-05-04,330.0
4592,488,9117,Food Temperature,Serious,Violation description for 4592,2025-01-26,0,,
4593,149,4524,Equipment Maintenance,Minor,Violation description for 4593,2024-10-07,1,2025-05-01,206.0
4594,729,5254,Documentation,Minor,Violation description for 4594,2024-12-23,1,2025-05-18,146.0
4595,77,9605,Food Temperature,Minor,Violation description for 4595,2024-09-15,0,2025-05-09,236.0
4596,801,9454,Sanitation,Minor,Violation description for 4596,2025-04-01,0,2025-05-21,50.0
4597,190,7237,Equipment Maintenance,Serious,Violation description for 4597,2025-05-26,1,2025-05-05,-21.0
4598,465,6002,Employee Hygiene,Serious,Violation description for 4598,2025-02-23,1,,
4599,569,3345,Employee Hygiene,Minor,Violation description for 4599,2024-08-29,1,2025-05-02,246.0
4600,708,2817,Food Storage,Minor,Violation description for 4600,2024-10-20,1,2025-05-29,221.0
4601,494,1343,Equipment Maintenance,Critical,Violation description for 4601,2025-01-30,0,2025-05-25,115.0
4602,988,2768,Food Temperature,Critical,Violation description for 4602,2024-09-12,0,,
4603,700,1943,Equipment Maintenance,Minor,Violation description for 4603,2025-04-11,0,,
4604,171,7047,Pest Control,Critical,Violation description for 4604,2024-06-03,0,,
4605,508,900,Food Storage,Critical,Violation description for 4605,2024-06-03,1,2025-05-06,337.0
4606,203,8612,Pest Control,Minor,Violation description for 4606,2024-08-20,0,2025-05-10,263.0
4607,951,4845,Employee Hygiene,Minor,Violation description for 4607,2024-06-13,0,2025-05-24,345.0
4608,60,909,Food Storage,Minor,Violation description for 4608,2025-05-15,0,2025-05-17,2.0
